"n","X1","X3","X4","X5","X7","dt","id","date","date.round","state","t.ar","rain"
102,0.57843137254902,0.205882352941176,0,0,0.215686274509804,300,"tm3",2014-11-25 17:58:00,2014-11-25 18:00:00,"Foraging",31.5,0
20,1,0,0,0,0,2580,"tm3",2014-11-25 18:41:00,2014-11-25 19:00:00,"Foraging",32.6,0
11,1,0,0,0,0,300,"tm3",2014-11-25 18:46:00,2014-11-25 19:00:00,"Foraging",32.6,0
24,1,0,0,0,0,300,"tm3",2014-11-25 18:51:00,2014-11-25 19:00:00,"Foraging",32.6,0
52,1,0,0,0,0,300,"tm3",2014-11-25 18:56:00,2014-11-25 19:00:00,"Foraging",32.6,0
30,1,0,0,0,0,360,"tm3",2014-11-25 19:02:00,2014-11-25 19:00:00,"Foraging",32.6,0
18,1,0,0,0,0,180,"tm3",2014-11-25 19:05:00,2014-11-25 19:00:00,"Foraging",32.6,0
56,0.625,0,0,0,0.375,300,"tm3",2014-11-25 19:10:00,2014-11-25 19:00:00,"Foraging",32.6,0
64,0.53125,0,0,0,0.46875,300,"tm3",2014-11-25 19:15:00,2014-11-25 19:00:00,"Foraging",32.6,0
85,0.764705882352941,0,0,0,0.235294117647059,300,"tm3",2014-11-25 19:20:00,2014-11-25 19:00:00,"Foraging",32.6,0
63,0.952380952380952,0,0,0,0.0476190476190476,900,"tm3",2014-11-25 19:35:00,2014-11-25 20:00:00,"Foraging",30.3,0
8,0.75,0,0,0,0.25,300,"tm3",2014-11-25 19:40:00,2014-11-25 20:00:00,"Foraging",30.3,0
21,1,0,0,0,0,300,"tm3",2014-11-25 19:45:00,2014-11-25 20:00:00,"Foraging",30.3,0
46,0.391304347826087,0,0,0,0.608695652173913,300,"tm3",2014-11-25 19:50:00,2014-11-25 20:00:00,"Foraging",30.3,0
14,1,0,0,0,0,840,"tm3",2014-11-25 20:04:00,2014-11-25 20:00:00,"Foraging",30.3,0
19,1,0,0,0,0,300,"tm3",2014-11-25 20:09:00,2014-11-25 20:00:00,"Foraging",30.3,0
1,1,0,0,0,0,300,"tm3",2014-11-25 20:14:00,2014-11-25 20:00:00,"Burrow",30.3,0
2,1,0,0,0,0,360,"tm3",2014-11-25 20:20:00,2014-11-25 20:00:00,"Burrow",30.3,0
1,1,0,0,0,0,180,"tm3",2014-11-25 20:23:00,2014-11-25 20:00:00,"Burrow",30.3,0
2,1,0,0,0,0,300,"tm3",2014-11-25 20:28:00,2014-11-25 20:00:00,"Burrow",30.3,0
2,1,0,0,0,0,300,"tm3",2014-11-25 20:33:00,2014-11-25 21:00:00,"Burrow",30.2,0
3,1,0,0,0,0,300,"tm3",2014-11-25 20:38:00,2014-11-25 21:00:00,"Burrow",30.2,0
3,1,0,0,0,0,300,"tm3",2014-11-25 20:43:00,2014-11-25 21:00:00,"Burrow",30.2,0
2,1,0,0,0,0,360,"tm3",2014-11-25 20:49:00,2014-11-25 21:00:00,"Burrow",30.2,0
2,1,0,0,0,0,180,"tm3",2014-11-25 20:52:00,2014-11-25 21:00:00,"Burrow",30.2,0
32,1,0,0,0,0,300,"tm3",2014-11-25 20:57:00,2014-11-25 21:00:00,"Foraging",30.2,0
52,0.596153846153846,0,0,0,0.403846153846154,300,"tm3",2014-11-25 21:02:00,2014-11-25 21:00:00,"Foraging",30.2,0
8,0,0,0,0,1,240,"tm3",2014-11-25 21:06:00,2014-11-25 21:00:00,"Foraging",30.2,0
98,0.428571428571429,0.520408163265306,0,0,0.0510204081632653,360,"tm3",2014-11-25 21:12:00,2014-11-25 21:00:00,"Foraging",30.2,0
17,0,1,0,0,0,900,"tm3",2014-11-25 21:27:00,2014-11-25 21:00:00,"Foraging",30.2,0
86,0,1,0,0,0,240,"tm3",2014-11-25 21:31:00,2014-11-25 22:00:00,"Foraging",28.2,0
2,0,1,0,0,0,68400,"tm3",2014-11-26 16:31:00,2014-11-26 17:00:00,"Burrow",28.9,0
2,0,1,0,0,0,2640,"tm3",2014-11-26 17:15:00,2014-11-26 17:00:00,"Burrow",28.9,0
17,0,1,0,0,0,75060,"tm3",2014-11-27 14:06:00,2014-11-27 14:00:00,"Foraging",29,0
48,0,1,0,0,0,840,"tm3",2014-11-27 14:20:00,2014-11-27 14:00:00,"Foraging",29,0
11,0,1,0,0,0,900,"tm3",2014-11-27 14:35:00,2014-11-27 15:00:00,"Foraging",30.9,0
37,0,1,0,0,0,300,"tm3",2014-11-27 14:40:00,2014-11-27 15:00:00,"Foraging",30.9,0
35,0.428571428571429,0.571428571428571,0,0,0,300,"tm3",2014-11-27 14:45:00,2014-11-27 15:00:00,"Foraging",30.9,0
12,1,0,0,0,0,300,"tm3",2014-11-27 14:50:00,2014-11-27 15:00:00,"Foraging",30.9,0
70,0.671428571428571,0,0,0,0.328571428571429,300,"tm3",2014-11-27 14:55:00,2014-11-27 15:00:00,"Foraging",30.9,0
11,1,0,0,0,0,300,"tm3",2014-11-27 15:00:00,2014-11-27 15:00:00,"Foraging",30.9,0
2,1,0,0,0,0,2640,"tm3",2014-11-27 15:44:00,2014-11-27 16:00:00,"Burrow",31.6,0
1,1,0,0,0,0,180,"tm3",2014-11-27 15:47:00,2014-11-27 16:00:00,"Burrow",31.6,0
2,1,0,0,0,0,300,"tm3",2014-11-27 15:52:00,2014-11-27 16:00:00,"Burrow",31.6,0
3,1,0,0,0,0,660,"tm3",2014-11-27 16:03:00,2014-11-27 16:00:00,"Burrow",31.6,0
3,1,0,0,0,0,420,"tm3",2014-11-27 16:10:00,2014-11-27 16:00:00,"Burrow",31.6,0
2,1,0,0,0,0,240,"tm3",2014-11-27 16:14:00,2014-11-27 16:00:00,"Burrow",31.6,0
15,1,0,0,0,0,420,"tm3",2014-11-27 16:21:00,2014-11-27 16:00:00,"Foraging",31.6,0
88,0.761363636363636,0,0,0,0.238636363636364,300,"tm3",2014-11-27 16:26:00,2014-11-27 16:00:00,"Foraging",31.6,0
19,1,0,0,0,0,900,"tm3",2014-11-27 16:41:00,2014-11-27 17:00:00,"Foraging",31.3,0
48,1,0,0,0,0,360,"tm3",2014-11-27 16:47:00,2014-11-27 17:00:00,"Foraging",31.3,0
30,1,0,0,0,0,180,"tm3",2014-11-27 16:50:00,2014-11-27 17:00:00,"Foraging",31.3,0
10,1,0,0,0,0,300,"tm3",2014-11-27 16:55:00,2014-11-27 17:00:00,"Foraging",31.3,0
1,1,0,0,0,0,300,"tm3",2014-11-27 17:00:00,2014-11-27 17:00:00,"Burrow",31.3,0
2,1,0,0,0,0,300,"tm3",2014-11-27 17:05:00,2014-11-27 17:00:00,"Burrow",31.3,0
2,1,0,0,0,0,300,"tm3",2014-11-27 17:10:00,2014-11-27 17:00:00,"Burrow",31.3,0
2,1,0,0,0,0,300,"tm3",2014-11-27 17:15:00,2014-11-27 17:00:00,"Burrow",31.3,0
3,1,0,0,0,0,300,"tm3",2014-11-27 17:20:00,2014-11-27 17:00:00,"Burrow",31.3,0
2,1,0,0,0,0,300,"tm3",2014-11-27 17:25:00,2014-11-27 17:00:00,"Burrow",31.3,0
123,1,0,0,0,0,900,"tm3",2014-11-27 17:40:00,2014-11-27 18:00:00,"Transit",32.1,0
1,1,0,0,0,0,4800,"tm3",2014-11-27 19:00:00,2014-11-27 19:00:00,"Foraging",28.7,0
27,0.703703703703704,0,0,0,0.296296296296296,420,"tm3",2014-11-27 19:07:00,2014-11-27 19:00:00,"Foraging",28.7,0
1,0,0,0,0,1,99000,"tm3",2014-11-28 22:37:00,2014-11-28 23:00:00,"Foraging",24.4,0
111,0.441441441441441,0.477477477477477,0,0,0.0810810810810811,360,"tm3",2014-11-28 22:43:00,2014-11-28 23:00:00,"Transit",24.4,0
2,0,1,0,0,0,2340,"tm3",2014-11-28 23:22:00,2014-11-28 23:00:00,"Burrow",24.4,0
2,0,1,0,0,0,60420,"tm3",2014-11-29 16:09:00,2014-11-29 16:00:00,"Burrow",30.8,0.4
2,0,1,0,0,0,480,"tm3",2014-11-29 16:17:00,2014-11-29 16:00:00,"Burrow",30.8,0.4
3,0,1,0,0,0,180,"tm3",2014-11-29 16:20:00,2014-11-29 16:00:00,"Burrow",30.8,0.4
2,0,1,0,0,0,300,"tm3",2014-11-29 16:25:00,2014-11-29 16:00:00,"Burrow",30.8,0.4
1,0,1,0,0,0,300,"tm3",2014-11-29 16:30:00,2014-11-29 17:00:00,"Burrow",31.8,0
2,0,1,0,0,0,300,"tm3",2014-11-29 16:35:00,2014-11-29 17:00:00,"Burrow",31.8,0
2,0,1,0,0,0,300,"tm3",2014-11-29 16:40:00,2014-11-29 17:00:00,"Burrow",31.8,0
1,0,1,0,0,0,300,"tm3",2014-11-29 16:45:00,2014-11-29 17:00:00,"Burrow",31.8,0
75,0,1,0,0,0,300,"tm3",2014-11-29 16:50:00,2014-11-29 17:00:00,"Foraging",31.8,0
50,0,1,0,0,0,300,"tm3",2014-11-29 16:55:00,2014-11-29 17:00:00,"Foraging",31.8,0
14,0,1,0,0,0,360,"tm3",2014-11-29 17:01:00,2014-11-29 17:00:00,"Foraging",31.8,0
28,0,1,0,0,0,180,"tm3",2014-11-29 17:04:00,2014-11-29 17:00:00,"Foraging",31.8,0
52,0,1,0,0,0,300,"tm3",2014-11-29 17:09:00,2014-11-29 17:00:00,"Foraging",31.8,0
17,0,1,0,0,0,300,"tm3",2014-11-29 17:14:00,2014-11-29 17:00:00,"Foraging",31.8,0
38,0,1,0,0,0,300,"tm3",2014-11-29 17:19:00,2014-11-29 17:00:00,"Foraging",31.8,0
29,0,1,0,0,0,300,"tm3",2014-11-29 17:24:00,2014-11-29 17:00:00,"Foraging",31.8,0
39,0,1,0,0,0,240,"tm3",2014-11-29 17:28:00,2014-11-29 17:00:00,"Foraging",31.8,0
62,0,0.82258064516129,0,0,0.17741935483871,360,"tm3",2014-11-29 17:34:00,2014-11-29 18:00:00,"Foraging",26.6,4.2
20,0,0,0,0,1,360,"tm3",2014-11-29 17:40:00,2014-11-29 18:00:00,"Foraging",26.6,4.2
70,0,0.957142857142857,0,0,0.0428571428571429,420,"tm3",2014-11-29 17:47:00,2014-11-29 18:00:00,"Transit",26.6,4.2
374,0.0775401069518717,0.922459893048128,0,0,0,300,"tm3",2014-11-29 17:52:00,2014-11-29 18:00:00,"Transit",26.6,4.2
1,1,0,0,0,0,18420,"tm3",2014-11-29 22:59:00,2014-11-29 23:00:00,"Burrow",28.9,0
2,1,0,0,0,0,300,"tm3",2014-11-29 23:04:00,2014-11-29 23:00:00,"Burrow",28.9,0
3,1,0,0,0,0,63600,"tm3",2014-11-30 16:44:00,2014-11-30 17:00:00,"Burrow",34.5,0
3,1,0,0,0,0,1320,"tm3",2014-11-30 17:06:00,2014-11-30 17:00:00,"Burrow",34.5,0
1,1,0,0,0,0,840,"tm3",2014-11-30 17:20:00,2014-11-30 17:00:00,"Burrow",34.5,0
2,1,0,0,0,0,1440,"tm3",2014-11-30 17:44:00,2014-11-30 18:00:00,"Burrow",33.6,0
2,1,0,0,0,0,300,"tm3",2014-11-30 17:49:00,2014-11-30 18:00:00,"Burrow",33.6,0
1,1,0,0,0,0,240,"tm3",2014-11-30 17:53:00,2014-11-30 18:00:00,"Burrow",33.6,0
1,1,0,0,0,0,960,"tm3",2014-11-30 18:09:00,2014-11-30 18:00:00,"Burrow",33.6,0
2,1,0,0,0,0,180,"tm3",2014-11-30 18:12:00,2014-11-30 18:00:00,"Burrow",33.6,0
1,1,0,0,0,0,300,"tm3",2014-11-30 18:17:00,2014-11-30 18:00:00,"Burrow",33.6,0
2,1,0,0,0,0,300,"tm3",2014-11-30 18:22:00,2014-11-30 18:00:00,"Burrow",33.6,0
1,1,0,0,0,0,300,"tm3",2014-11-30 18:27:00,2014-11-30 18:00:00,"Burrow",33.6,0
2,1,0,0,0,0,300,"tm3",2014-11-30 18:32:00,2014-11-30 19:00:00,"Burrow",32.6,0.2
1,1,0,0,0,0,300,"tm3",2014-11-30 18:37:00,2014-11-30 19:00:00,"Burrow",32.6,0.2
2,1,0,0,0,0,89280,"tm3",2014-12-01 19:25:00,2014-12-01 19:00:00,"Burrow",26.5,0
1,1,0,0,0,0,240,"tm3",2014-12-01 19:29:00,2014-12-01 19:00:00,"Burrow",26.5,0
2,1,0,0,0,0,8040,"tm3",2014-12-01 21:43:00,2014-12-01 22:00:00,"Burrow",25.4,0
1,1,0,0,0,0,360,"tm3",2014-12-01 21:49:00,2014-12-01 22:00:00,"Burrow",25.4,0
211,0.137440758293839,0.862559241706161,0,0,0,180,"tm3",2014-12-01 21:52:00,2014-12-01 22:00:00,"Transit",25.4,0
1,0,1,0,0,0,9240,"tm3",2014-12-02 00:26:00,2014-12-02 00:00:00,"Burrow",24,0
3,0,1,0,0,0,7490580,"tm3",2015-02-26 17:09:00,2015-02-26 17:00:00,"Burrow",33.6,0
109,0,1,0,0,0,300,"tm3",2015-02-26 17:14:00,2015-02-26 17:00:00,"Transit",33.6,0
100,0,1,0,0,0,300,"tm3",2015-02-26 17:19:00,2015-02-26 17:00:00,"Transit",33.6,0
2,0,1,0,0,0,300,"tm3",2015-02-26 17:24:00,2015-02-26 17:00:00,"Burrow",33.6,0
2,0,1,0,0,0,15000,"tm3",2015-02-26 21:34:00,2015-02-26 22:00:00,"Burrow",26.7,2.4
221,0,1,0,0,0,75120,"tm3",2015-02-27 18:26:00,2015-02-27 18:00:00,"Transit",32.9,0
210,0,0.69047619047619,0,0,0.30952380952381,17760,"tm3",2015-02-27 23:22:00,2015-02-27 23:00:00,"Transit",28.7,0
175,0,0.48,0,0,0.52,80460,"tm3",2015-02-28 21:43:00,2015-02-28 22:00:00,"Transit",29,0
