"n","ndvi","X1","X3","X4","X5","X7","dt","id","date","date.round","state","t.ar","rain"
2,0.643280589620992,0,0,0,1,0,360,"tm4",2014-11-20 19:36:00,2014-11-20 20:00:00,"Foraging",24.5,0
1,0.637339067858286,0,0,0,1,0,180,"tm4",2014-11-20 19:39:00,2014-11-20 20:00:00,"Foraging",24.5,0
3,0.68361390681496,0,0,0,1,0,300,"tm4",2014-11-20 19:44:00,2014-11-20 20:00:00,"Foraging",24.5,0
1,0.693229714692504,0,0,0,1,0,300,"tm4",2014-11-20 19:49:00,2014-11-20 20:00:00,"Foraging",24.5,0
1,0.693229714692504,0,0,0,1,0,300,"tm4",2014-11-20 19:54:00,2014-11-20 20:00:00,"Foraging",24.5,0
1,0.693229714692504,0,0,0,1,0,360,"tm4",2014-11-20 20:00:00,2014-11-20 20:00:00,"Foraging",24.5,0
3,0.665392220589654,0,0,0,1,0,180,"tm4",2014-11-20 20:03:00,2014-11-20 20:00:00,"Foraging",24.5,0
1,0.621191567133122,0,0,0,1,0,300,"tm4",2014-11-20 20:08:00,2014-11-20 20:00:00,"Foraging",24.5,0
6,0.730838251322949,0,0.166666666666667,0,0.833333333333333,0,300,"tm4",2014-11-20 20:13:00,2014-11-20 20:00:00,"Transit",24.5,0
3,0.802084017554453,0,0.666666666666667,0,0.333333333333333,0,2040,"tm4",2014-11-20 20:47:00,2014-11-20 21:00:00,"Transit",25.2,0
4,0.750487032228186,0,0.25,0,0.75,0,300,"tm4",2014-11-20 20:52:00,2014-11-20 21:00:00,"Transit",25.2,0
1,0.691730603873413,0,0,0,1,0,300,"tm4",2014-11-20 20:57:00,2014-11-20 21:00:00,"Foraging",25.2,0
2,0.673972666106748,0,0,0,1,0,300,"tm4",2014-11-20 21:02:00,2014-11-20 21:00:00,"Foraging",25.2,0
2,0.666368787019623,0,0,0,1,0,360,"tm4",2014-11-20 21:08:00,2014-11-20 21:00:00,"Foraging",25.2,0
3,0.68063928954768,0,0,0,1,0,180,"tm4",2014-11-20 21:11:00,2014-11-20 21:00:00,"Foraging",25.2,0
2,0.682697511471937,0,0,0,1,0,300,"tm4",2014-11-20 21:16:00,2014-11-20 21:00:00,"Foraging",25.2,0
2,0.682697511471937,0,0,0,1,0,300,"tm4",2014-11-20 21:21:00,2014-11-20 21:00:00,"Foraging",25.2,0
2,0.68596000230562,0,0,0,1,0,300,"tm4",2014-11-20 21:26:00,2014-11-20 21:00:00,"Foraging",25.2,0
3,0.669132840613245,0,0,0,1,0,360,"tm4",2014-11-20 21:32:00,2014-11-20 22:00:00,"Foraging",24.5,0
2,0.658717002787881,0,0,0,1,0,180,"tm4",2014-11-20 21:35:00,2014-11-20 22:00:00,"Foraging",24.5,0
4,0.657618305246205,0,0,0,1,0,240,"tm4",2014-11-20 21:39:00,2014-11-20 22:00:00,"Foraging",24.5,0
2,0.739157060182077,0,0.5,0,0.5,0,2220,"tm4",2014-11-20 22:16:00,2014-11-20 22:00:00,"Foraging",24.5,0
3,0.735709954348592,0,0.333333333333333,0,0.666666666666667,0,120,"tm4",2014-11-20 22:18:00,2014-11-20 22:00:00,"Foraging",24.5,0
2,0.724544340287856,0,0,0,1,0,1320,"tm4",2014-11-20 22:40:00,2014-11-20 23:00:00,"Foraging",24.1,0
1,0.72027293789409,0,0,0,1,0,300,"tm4",2014-11-20 22:45:00,2014-11-20 23:00:00,"Foraging",24.1,0
3,0.668944705712025,0,0,0,1,0,360,"tm4",2014-11-20 22:51:00,2014-11-20 23:00:00,"Foraging",24.1,0
1,0.649222111383698,0,0,0,1,0,180,"tm4",2014-11-20 22:54:00,2014-11-20 23:00:00,"Foraging",24.1,0
2,0.636396958167328,0,0,0,1,0,300,"tm4",2014-11-20 22:59:00,2014-11-20 23:00:00,"Foraging",24.1,0
4,0.645295059079096,0,0,0,1,0,300,"tm4",2014-11-20 23:04:00,2014-11-20 23:00:00,"Foraging",24.1,0
2,0.667821945888768,0,0,0,1,0,300,"tm4",2014-11-20 23:09:00,2014-11-20 23:00:00,"Foraging",24.1,0
2,0.667821945888768,0,0,0,1,0,360,"tm4",2014-11-20 23:15:00,2014-11-20 23:00:00,"Foraging",24.1,0
1,0.668395785304722,0,0,0,1,0,120,"tm4",2014-11-20 23:17:00,2014-11-20 23:00:00,"Foraging",24.1,0
2,0.661265718952471,0,0,0,1,0,480,"tm4",2014-11-20 23:25:00,2014-11-20 23:00:00,"Foraging",24.1,0
7,0.677180620273332,0,0,0,1,0,180,"tm4",2014-11-20 23:28:00,2014-11-20 23:00:00,"Transit",24.1,0
5,0.686956920333932,0,0,0,1,0,1680,"tm4",2014-11-20 23:56:00,2014-11-21 00:00:00,"Transit",24,0
2,0.655043506523332,0,0,0,1,0,360,"tm4",2014-11-21 00:02:00,2014-11-21 00:00:00,"Transit",24,0
3,0.661981241081381,0,0,0,1,0,420,"tm4",2014-11-21 00:09:00,2014-11-21 00:00:00,"Foraging",24,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-21 00:14:00,2014-11-21 00:00:00,"Burrow",24,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-21 00:19:00,2014-11-21 00:00:00,"Burrow",24,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-21 00:24:00,2014-11-21 00:00:00,"Burrow",24,0
1,0.705778032198953,0,0,0,1,0,45060,"tm4",2014-11-21 12:55:00,2014-11-21 13:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-21 13:00:00,2014-11-21 13:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-21 13:05:00,2014-11-21 13:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-21 13:10:00,2014-11-21 13:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-21 13:15:00,2014-11-21 13:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-21 13:20:00,2014-11-21 13:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,960,"tm4",2014-11-21 13:36:00,2014-11-21 14:00:00,"Burrow",29.8,0
1,0.705778032198953,0,0,0,1,0,180,"tm4",2014-11-21 13:39:00,2014-11-21 14:00:00,"Burrow",29.8,0
1,0.705778032198953,0,0,0,1,0,240,"tm4",2014-11-21 13:43:00,2014-11-21 14:00:00,"Burrow",29.8,0
1,0.705778032198953,0,0,0,1,0,360,"tm4",2014-11-21 13:49:00,2014-11-21 14:00:00,"Burrow",29.8,0
1,0.705778032198953,0,0,0,1,0,5460,"tm4",2014-11-21 15:20:00,2014-11-21 15:00:00,"Burrow",30.4,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-21 15:25:00,2014-11-21 15:00:00,"Burrow",30.4,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-21 15:30:00,2014-11-21 16:00:00,"Burrow",30.4,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-21 15:35:00,2014-11-21 16:00:00,"Burrow",30.4,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-21 15:40:00,2014-11-21 16:00:00,"Burrow",30.4,0
5,0.659773801257908,0,0,0,1,0,300,"tm4",2014-11-21 15:45:00,2014-11-21 16:00:00,"Foraging",30.4,0
1,0.668395785304722,0,0,0,1,0,240,"tm4",2014-11-21 15:49:00,2014-11-21 16:00:00,"Foraging",30.4,0
3,0.673517695209057,0,0,0,1,0,420,"tm4",2014-11-21 15:56:00,2014-11-21 16:00:00,"Foraging",30.4,0
1,0.684909193849633,0,0,0,1,0,720,"tm4",2014-11-21 16:08:00,2014-11-21 16:00:00,"Foraging",30.4,0
3,0.667869812450475,0,0,0,1,0,1860,"tm4",2014-11-21 16:39:00,2014-11-21 17:00:00,"Foraging",32.1,0
1,0.651452137028979,0,0,0,1,0,180,"tm4",2014-11-21 16:42:00,2014-11-21 17:00:00,"Foraging",32.1,0
5,0.651951335128729,0,0,0,1,0,900,"tm4",2014-11-21 16:57:00,2014-11-21 17:00:00,"Transit",32.1,0
1,0.633623402772195,0,0,0,1,0,360,"tm4",2014-11-21 17:03:00,2014-11-21 17:00:00,"Burrow",32.1,0
1,0.633623402772195,0,0,0,1,0,15000,"tm4",2014-11-21 21:13:00,2014-11-21 21:00:00,"Burrow",29.3,0
1,0.633623402772195,0,0,0,1,0,180,"tm4",2014-11-21 21:16:00,2014-11-21 21:00:00,"Burrow",29.3,0
1,0.633623402772195,0,0,0,1,0,300,"tm4",2014-11-21 21:21:00,2014-11-21 21:00:00,"Burrow",29.3,0
1,0.633623402772195,0,0,0,1,0,300,"tm4",2014-11-21 21:26:00,2014-11-21 21:00:00,"Burrow",29.3,0
1,0.633623402772195,0,0,0,1,0,11340,"tm4",2014-11-22 00:35:00,2014-11-22 01:00:00,"Burrow",26.1,0
1,0.633623402772195,0,0,0,1,0,420,"tm4",2014-11-22 00:42:00,2014-11-22 01:00:00,"Burrow",26.1,0
3,0.651389628671482,0,0,0,1,0,300,"tm4",2014-11-22 00:47:00,2014-11-22 01:00:00,"Transit",26.1,0
2,0.661265718952471,0,0,0,1,0,840,"tm4",2014-11-22 01:01:00,2014-11-22 01:00:00,"Transit",26.1,0
2,0.6527938948146,0,0,0,1,0,300,"tm4",2014-11-22 01:06:00,2014-11-22 01:00:00,"Transit",26.1,0
5,0.660906006876456,0,0,0,1,0,360,"tm4",2014-11-22 01:12:00,2014-11-22 01:00:00,"Transit",26.1,0
1,0.665284307638234,0,0,0,1,0,1140,"tm4",2014-11-22 01:31:00,2014-11-22 02:00:00,"Foraging",26.1,0
3,0.669994809304443,0,0,0,1,0,180,"tm4",2014-11-22 01:34:00,2014-11-22 02:00:00,"Foraging",26.1,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 01:39:00,2014-11-22 02:00:00,"Burrow",26.1,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 01:44:00,2014-11-22 02:00:00,"Burrow",26.1,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 01:49:00,2014-11-22 02:00:00,"Burrow",26.1,0
1,0.705778032198953,0,0,0,1,0,360,"tm4",2014-11-22 01:55:00,2014-11-22 02:00:00,"Burrow",26.1,0
1,0.705778032198953,0,0,0,1,0,180,"tm4",2014-11-22 01:58:00,2014-11-22 02:00:00,"Burrow",26.1,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 02:03:00,2014-11-22 02:00:00,"Burrow",26.1,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 02:08:00,2014-11-22 02:00:00,"Burrow",26.1,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 02:13:00,2014-11-22 02:00:00,"Burrow",26.1,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 02:18:00,2014-11-22 02:00:00,"Burrow",26.1,0
1,0.705778032198953,0,0,0,1,0,240,"tm4",2014-11-22 02:22:00,2014-11-22 02:00:00,"Burrow",26.1,0
1,0.705778032198953,0,0,0,1,0,15000,"tm4",2014-11-22 06:32:00,2014-11-22 07:00:00,"Burrow",25.2,0
1,0.705778032198953,0,0,0,1,0,14760,"tm4",2014-11-22 10:38:00,2014-11-22 11:00:00,"Burrow",25.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 10:43:00,2014-11-22 11:00:00,"Burrow",25.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 10:48:00,2014-11-22 11:00:00,"Burrow",25.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 10:53:00,2014-11-22 11:00:00,"Burrow",25.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 10:58:00,2014-11-22 11:00:00,"Burrow",25.6,0
1,0.705778032198953,0,0,0,1,0,720,"tm4",2014-11-22 11:10:00,2014-11-22 11:00:00,"Burrow",25.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 11:15:00,2014-11-22 11:00:00,"Burrow",25.6,0
1,0.705778032198953,0,0,0,1,0,240,"tm4",2014-11-22 11:19:00,2014-11-22 11:00:00,"Burrow",25.6,0
1,0.705778032198953,0,0,0,1,0,1500,"tm4",2014-11-22 11:44:00,2014-11-22 12:00:00,"Burrow",26.4,0
1,0.705778032198953,0,0,0,1,0,5040,"tm4",2014-11-22 13:08:00,2014-11-22 13:00:00,"Burrow",26.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 13:13:00,2014-11-22 13:00:00,"Burrow",26.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 13:18:00,2014-11-22 13:00:00,"Burrow",26.6,0
1,0.705778032198953,0,0,0,1,0,240,"tm4",2014-11-22 13:22:00,2014-11-22 13:00:00,"Burrow",26.6,0
1,0.705778032198953,0,0,0,1,0,420,"tm4",2014-11-22 13:29:00,2014-11-22 13:00:00,"Burrow",26.6,0
1,0.705778032198953,0,0,0,1,0,240,"tm4",2014-11-22 13:33:00,2014-11-22 14:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,420,"tm4",2014-11-22 13:40:00,2014-11-22 14:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,360,"tm4",2014-11-22 13:46:00,2014-11-22 14:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,180,"tm4",2014-11-22 13:49:00,2014-11-22 14:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 13:54:00,2014-11-22 14:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,360,"tm4",2014-11-22 14:00:00,2014-11-22 14:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,180,"tm4",2014-11-22 14:03:00,2014-11-22 14:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 14:08:00,2014-11-22 14:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 14:13:00,2014-11-22 14:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,360,"tm4",2014-11-22 14:19:00,2014-11-22 14:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,180,"tm4",2014-11-22 14:22:00,2014-11-22 14:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 14:27:00,2014-11-22 14:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 14:32:00,2014-11-22 15:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,360,"tm4",2014-11-22 14:38:00,2014-11-22 15:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,180,"tm4",2014-11-22 14:41:00,2014-11-22 15:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 14:46:00,2014-11-22 15:00:00,"Burrow",27.6,0
1,0.705778032198953,0,0,0,1,0,7560,"tm4",2014-11-22 16:52:00,2014-11-22 17:00:00,"Burrow",22.1,5.8
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 16:57:00,2014-11-22 17:00:00,"Burrow",22.1,5.8
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 17:02:00,2014-11-22 17:00:00,"Burrow",22.1,5.8
1,0.705778032198953,0,0,0,1,0,840,"tm4",2014-11-22 17:16:00,2014-11-22 17:00:00,"Burrow",22.1,5.8
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 17:21:00,2014-11-22 17:00:00,"Burrow",22.1,5.8
1,0.705778032198953,0,0,0,1,0,360,"tm4",2014-11-22 17:27:00,2014-11-22 17:00:00,"Burrow",22.1,5.8
1,0.705778032198953,0,0,0,1,0,180,"tm4",2014-11-22 17:30:00,2014-11-22 18:00:00,"Burrow",21,6.2
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 17:35:00,2014-11-22 18:00:00,"Burrow",21,6.2
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 17:40:00,2014-11-22 18:00:00,"Burrow",21,6.2
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 17:45:00,2014-11-22 18:00:00,"Burrow",21,6.2
3,0.718288904258222,0,0,0,1,0,360,"tm4",2014-11-22 17:51:00,2014-11-22 18:00:00,"Foraging",21,6.2
5,0.661733882820067,0,0,0,1,0,180,"tm4",2014-11-22 17:54:00,2014-11-22 18:00:00,"Foraging",21,6.2
2,0.658717002787881,0,0,0,1,0,300,"tm4",2014-11-22 17:59:00,2014-11-22 18:00:00,"Foraging",21,6.2
3,0.658227045280824,0,0,0,1,0,300,"tm4",2014-11-22 18:04:00,2014-11-22 18:00:00,"Foraging",21,6.2
3,0.663259848125919,0,0,0,1,0,360,"tm4",2014-11-22 18:10:00,2014-11-22 18:00:00,"Foraging",21,6.2
1,0.667248106472814,0,0,0,1,0,180,"tm4",2014-11-22 18:13:00,2014-11-22 18:00:00,"Foraging",21,6.2
1,0.667248106472814,0,0,0,1,0,300,"tm4",2014-11-22 18:18:00,2014-11-22 18:00:00,"Foraging",21,6.2
6,0.661019518793726,0,0,0,1,0,240,"tm4",2014-11-22 18:22:00,2014-11-22 18:00:00,"Transit",21,6.2
1,0.705778032198953,0,0,0,1,0,7020,"tm4",2014-11-22 20:19:00,2014-11-22 20:00:00,"Burrow",22.4,0
1,0.705778032198953,0,0,0,1,0,360,"tm4",2014-11-22 20:25:00,2014-11-22 20:00:00,"Burrow",22.4,0
1,0.705778032198953,0,0,0,1,0,180,"tm4",2014-11-22 20:28:00,2014-11-22 20:00:00,"Burrow",22.4,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 20:33:00,2014-11-22 21:00:00,"Burrow",22.2,0
1,0.705778032198953,0,0,0,1,0,360,"tm4",2014-11-22 20:39:00,2014-11-22 21:00:00,"Burrow",22.2,0
1,0.705778032198953,0,0,0,1,0,180,"tm4",2014-11-22 20:42:00,2014-11-22 21:00:00,"Burrow",22.2,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-22 20:47:00,2014-11-22 21:00:00,"Burrow",22.2,0
1,0.705778032198953,0,0,0,1,0,240,"tm4",2014-11-22 20:51:00,2014-11-22 21:00:00,"Burrow",22.2,0
1,0.705778032198953,0,0,0,1,0,48900,"tm4",2014-11-23 10:26:00,2014-11-23 10:00:00,"Burrow",21.8,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-23 10:31:00,2014-11-23 11:00:00,"Burrow",23.2,0
1,0.705778032198953,0,0,0,1,0,360,"tm4",2014-11-23 10:37:00,2014-11-23 11:00:00,"Burrow",23.2,0
1,0.705778032198953,0,0,0,1,0,780,"tm4",2014-11-23 10:50:00,2014-11-23 11:00:00,"Burrow",23.2,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-23 10:55:00,2014-11-23 11:00:00,"Burrow",23.2,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-23 11:00:00,2014-11-23 11:00:00,"Burrow",23.2,0
1,0.705778032198953,0,0,0,1,0,360,"tm4",2014-11-23 11:06:00,2014-11-23 11:00:00,"Burrow",23.2,0
1,0.705778032198953,0,0,0,1,0,780,"tm4",2014-11-23 11:19:00,2014-11-23 11:00:00,"Burrow",23.2,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-23 11:24:00,2014-11-23 11:00:00,"Burrow",23.2,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-23 11:29:00,2014-11-23 11:00:00,"Burrow",23.2,0
1,0.705778032198953,0,0,0,1,0,2640,"tm4",2014-11-23 12:13:00,2014-11-23 12:00:00,"Burrow",24.4,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-23 12:18:00,2014-11-23 12:00:00,"Burrow",24.4,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-23 12:23:00,2014-11-23 12:00:00,"Burrow",24.4,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-23 12:28:00,2014-11-23 12:00:00,"Burrow",24.4,0
1,0.705778032198953,0,0,0,1,0,900,"tm4",2014-11-23 12:43:00,2014-11-23 13:00:00,"Burrow",25,0
1,0.705778032198953,0,0,0,1,0,300,"tm4",2014-11-23 12:48:00,2014-11-23 13:00:00,"Burrow",25,0
1,0.705778032198953,0,0,0,1,0,240,"tm4",2014-11-23 12:52:00,2014-11-23 13:00:00,"Burrow",25,0
1,0.705778032198953,0,0,0,1,0,360,"tm4",2014-11-23 12:58:00,2014-11-23 13:00:00,"Burrow",25,0
1,0.705778032198953,0,0,0,1,0,1140,"tm4",2014-11-23 13:17:00,2014-11-23 13:00:00,"Burrow",25,0
4,0.665533531462715,0,0,0,1,0,1080,"tm4",2014-11-23 13:35:00,2014-11-23 14:00:00,"Foraging",26.1,0
1,0.652149697937529,0,0,0,1,0,3000,"tm4",2014-11-23 14:25:00,2014-11-23 14:00:00,"Burrow",26.1,0
1,0.652149697937529,0,0,0,1,0,240,"tm4",2014-11-23 14:29:00,2014-11-23 14:00:00,"Burrow",26.1,0
1,0.652149697937529,0,0,0,1,0,420,"tm4",2014-11-23 14:36:00,2014-11-23 15:00:00,"Burrow",27.5,0
1,0.652149697937529,0,0,0,1,0,300,"tm4",2014-11-23 14:41:00,2014-11-23 15:00:00,"Burrow",27.5,0
1,0.652149697937529,0,0,0,1,0,300,"tm4",2014-11-23 14:46:00,2014-11-23 15:00:00,"Foraging",27.5,0
2,0.658717002787881,0,0,0,1,0,300,"tm4",2014-11-23 14:51:00,2014-11-23 15:00:00,"Foraging",27.5,0
1,0.665284307638234,0,0,0,1,0,300,"tm4",2014-11-23 14:56:00,2014-11-23 15:00:00,"Foraging",27.5,0
2,0.652103197857189,0,0,0,1,0,300,"tm4",2014-11-23 15:01:00,2014-11-23 15:00:00,"Foraging",27.5,0
2,0.672350060137548,0,0,0,1,0,300,"tm4",2014-11-23 15:06:00,2014-11-23 15:00:00,"Foraging",27.5,0
2,0.672350060137548,0,0,0,1,0,300,"tm4",2014-11-23 15:11:00,2014-11-23 15:00:00,"Foraging",27.5,0
2,0.672350060137548,0,0,0,1,0,300,"tm4",2014-11-23 15:16:00,2014-11-23 15:00:00,"Foraging",27.5,0
2,0.717296887440288,0,0,0,1,0,300,"tm4",2014-11-23 15:21:00,2014-11-23 15:00:00,"Foraging",27.5,0
1,0.728815742681623,0,0,0,1,0,300,"tm4",2014-11-23 15:26:00,2014-11-23 15:00:00,"Foraging",27.5,0
18,0.68465028557592,0,0,0,1,0,300,"tm4",2014-11-23 15:31:00,2014-11-23 16:00:00,"Transit",27.2,0
1,0.714549555350654,0,0,0,1,0,3660,"tm4",2014-11-23 16:32:00,2014-11-23 17:00:00,"Foraging",28,0
2,0.68096041051254,0,0,0,1,0,1860,"tm4",2014-11-23 17:03:00,2014-11-23 17:00:00,"Foraging",28,0
1,0.647371265674427,0,0,0,1,0,300,"tm4",2014-11-23 17:08:00,2014-11-23 17:00:00,"Foraging",28,0
2,0.651429220672176,0,0,0,1,0,300,"tm4",2014-11-23 17:13:00,2014-11-23 17:00:00,"Foraging",28,0
3,0.658196402529191,0,0,0,1,0,360,"tm4",2014-11-23 17:19:00,2014-11-23 17:00:00,"Foraging",28,0
3,0.70249101950544,0,0,0,1,0,180,"tm4",2014-11-23 17:22:00,2014-11-23 17:00:00,"Foraging",28,0
3,0.716865972121157,0,0,0,1,0,300,"tm4",2014-11-23 17:27:00,2014-11-23 17:00:00,"Foraging",28,0
3,0.69777223493209,0,0,0,1,0,300,"tm4",2014-11-23 17:32:00,2014-11-23 18:00:00,"Transit",28.2,0
5,0.687737413387324,0,0,0,1,0,300,"tm4",2014-11-23 17:37:00,2014-11-23 18:00:00,"Transit",28.2,0
1,0.671010585106389,0,0,0,1,0,300,"tm4",2014-11-23 17:42:00,2014-11-23 18:00:00,"Transit",28.2,0
4,0.686850665151017,0,0,0,1,0,300,"tm4",2014-11-23 17:47:00,2014-11-23 18:00:00,"Transit",28.2,0
3,0.675044697680269,0,0,0,1,0,300,"tm4",2014-11-23 17:52:00,2014-11-23 18:00:00,"Transit",28.2,0
1,0.668843410077618,0,0,0,1,0,1620,"tm4",2014-11-23 18:19:00,2014-11-23 18:00:00,"Burrow",28.2,0
1,0.668843410077618,0,0,0,1,0,300,"tm4",2014-11-23 18:24:00,2014-11-23 18:00:00,"Burrow",28.2,0
1,0.668843410077618,0,0,0,1,0,360,"tm4",2014-11-23 18:30:00,2014-11-23 19:00:00,"Burrow",28.1,0
1,0.668843410077618,0,0,0,1,0,180,"tm4",2014-11-23 18:33:00,2014-11-23 19:00:00,"Burrow",28.1,0
1,0.668843410077618,0,0,0,1,0,300,"tm4",2014-11-23 18:38:00,2014-11-23 19:00:00,"Burrow",28.1,0
1,0.668843410077618,0,0,0,1,0,300,"tm4",2014-11-23 18:43:00,2014-11-23 19:00:00,"Burrow",28.1,0
1,0.668843410077618,0,0,0,1,0,300,"tm4",2014-11-23 18:48:00,2014-11-23 19:00:00,"Burrow",28.1,0
2,0.671057107100751,0,0,0,1,0,300,"tm4",2014-11-23 18:53:00,2014-11-23 19:00:00,"Foraging",28.1,0
2,0.671057107100751,0,0,0,1,0,300,"tm4",2014-11-23 18:58:00,2014-11-23 19:00:00,"Foraging",28.1,0
4,0.66369678333044,0,0,0,1,0,300,"tm4",2014-11-23 19:03:00,2014-11-23 19:00:00,"Foraging",28.1,0
2,0.672350060137548,0,0,0,1,0,300,"tm4",2014-11-23 19:08:00,2014-11-23 19:00:00,"Foraging",28.1,0
3,0.652118697883968,0,0,0,1,0,360,"tm4",2014-11-23 19:14:00,2014-11-23 19:00:00,"Transit",28.1,0
4,0.659811431686011,0,0,0,1,0,780,"tm4",2014-11-23 19:27:00,2014-11-23 19:00:00,"Transit",28.1,0
3,0.662365342935505,0,0,0,1,0,360,"tm4",2014-11-23 19:33:00,2014-11-23 20:00:00,"Foraging",28.5,0
3,0.669695874497666,0,0,0,1,0,180,"tm4",2014-11-23 19:36:00,2014-11-23 20:00:00,"Foraging",28.5,0
3,0.668658715275503,0,0,0,1,0,300,"tm4",2014-11-23 19:41:00,2014-11-23 20:00:00,"Foraging",28.5,0
1,0.665284307638234,0,0,0,1,0,6000,"tm4",2014-11-23 21:21:00,2014-11-23 21:00:00,"Burrow",28.1,0
1,0.665284307638234,0,0,0,1,0,16200,"tm4",2014-11-24 01:51:00,2014-11-24 02:00:00,"Burrow",25,0
1,0.665284307638234,0,0,0,1,0,420,"tm4",2014-11-24 01:58:00,2014-11-24 02:00:00,"Burrow",25,0
1,0.665284307638234,0,0,0,1,0,300,"tm4",2014-11-24 02:03:00,2014-11-24 02:00:00,"Burrow",25,0
1,0.665284307638234,0,0,0,1,0,300,"tm4",2014-11-24 02:08:00,2014-11-24 02:00:00,"Burrow",25,0
1,0.665284307638234,0,0,0,1,0,300,"tm4",2014-11-24 02:13:00,2014-11-24 02:00:00,"Burrow",25,0
1,0.665284307638234,0,0,0,1,0,300,"tm4",2014-11-24 02:18:00,2014-11-24 02:00:00,"Burrow",25,0
1,0.665284307638234,0,0,0,1,0,360,"tm4",2014-11-24 02:24:00,2014-11-24 02:00:00,"Burrow",25,0
1,0.665284307638234,0,0,0,1,0,180,"tm4",2014-11-24 02:27:00,2014-11-24 02:00:00,"Burrow",25,0
1,0.665284307638234,0,0,0,1,0,300,"tm4",2014-11-24 02:32:00,2014-11-24 03:00:00,"Burrow",23.7,0
